Track Name,Artist,Streams,Date,Region,Continent,Ranking
Shape of You,Ed Sheeran,3450,2017-10-16,bo,SA,43.0
Shape of You,Ed Sheeran,3701,2017-10-17,bo,SA,43.0
Shape of You,Ed Sheeran,3714,2017-10-18,bo,SA,43.0
Shape of You,Ed Sheeran,3863,2017-10-19,bo,SA,42.0
Shape of You,Ed Sheeran,3753,2017-10-20,bo,SA,43.0
Shape of You,Ed Sheeran,3575,2017-10-21,bo,SA,44.0
Shape of You,Ed Sheeran,3134,2017-10-22,bo,SA,44.0
Shape of You,Ed Sheeran,3452,2017-10-23,bo,SA,43.0
Shape of You,Ed Sheeran,3664,2017-10-24,bo,SA,43.0
Shape of You,Ed Sheeran,3754,2017-10-25,bo,SA,42.0
Shape of You,Ed Sheeran,3871,2017-10-26,bo,SA,42.0
Shape of You,Ed Sheeran,3878,2017-10-27,bo,SA,43.0
Shape of You,Ed Sheeran,3605,2017-10-28,bo,SA,42.0
Shape of You,Ed Sheeran,2994,2017-10-29,bo,SA,43.0
Shape of You,Ed Sheeran,3467,2017-10-30,bo,SA,43.0
Shape of You,Ed Sheeran,3491,2017-10-31,bo,SA,43.0
Shape of You,Ed Sheeran,3588,2017-11-01,bo,SA,42.0
Shape of You,Ed Sheeran,3383,2017-11-02,bo,SA,44.0
Shape of You,Ed Sheeran,3489,2017-11-03,bo,SA,44.0
Shape of You,Ed Sheeran,3353,2017-11-04,bo,SA,43.0
Shape of You,Ed Sheeran,2920,2017-11-05,bo,SA,44.0
Shape of You,Ed Sheeran,3421,2017-11-06,bo,SA,43.0
Shape of You,Ed Sheeran,3510,2017-11-07,bo,SA,43.0
Shape of You,Ed Sheeran,3414,2017-11-08,bo,SA,43.0
Shape of You,Ed Sheeran,3636,2017-11-09,bo,SA,43.0
Shape of You,Ed Sheeran,3614,2017-11-10,bo,SA,43.0
Shape of You,Ed Sheeran,3222,2017-11-11,bo,SA,43.0
Shape of You,Ed Sheeran,3038,2017-11-12,bo,SA,44.0
Shape of You,Ed Sheeran,3285,2017-11-13,bo,SA,43.0
Shape of You,Ed Sheeran,3456,2017-11-14,bo,SA,43.0
Shape of You,Ed Sheeran,3617,2017-11-15,bo,SA,43.0
Shape of You,Ed Sheeran,3489,2017-11-16,bo,SA,43.0
Shape of You,Ed Sheeran,3648,2017-11-17,bo,SA,43.0
Shape of You,Ed Sheeran,3369,2017-11-18,bo,SA,43.0
Shape of You,Ed Sheeran,2796,2017-11-19,bo,SA,44.0
Shape of You,Ed Sheeran,3563,2017-11-20,bo,SA,42.0
Shape of You,Ed Sheeran,3506,2017-11-21,bo,SA,43.0
Shape of You,Ed Sheeran,3461,2017-11-22,bo,SA,43.0
Shape of You,Ed Sheeran,3589,2017-11-23,bo,SA,43.0
Shape of You,Ed Sheeran,3668,2017-11-24,bo,SA,43.0
Shape of You,Ed Sheeran,3360,2017-11-25,bo,SA,44.0
Shape of You,Ed Sheeran,2828,2017-11-26,bo,SA,44.0
Shape of You,Ed Sheeran,3286,2017-11-27,bo,SA,43.0
Shape of You,Ed Sheeran,3336,2017-11-28,bo,SA,43.0
Shape of You,Ed Sheeran,3420,2017-11-29,bo,SA,43.0
Shape of You,Ed Sheeran,3387,2017-11-30,bo,SA,44.0
Shape of You,Ed Sheeran,3545,2017-12-01,bo,SA,43.0
Shape of You,Ed Sheeran,3412,2017-12-02,bo,SA,43.0
Shape of You,Ed Sheeran,2969,2017-12-03,bo,SA,43.0
Shape of You,Ed Sheeran,3428,2017-12-04,bo,SA,43.0
Shape of You,Ed Sheeran,3449,2017-12-05,bo,SA,44.0
Shape of You,Ed Sheeran,3855,2017-12-06,bo,SA,43.0
Shape of You,Ed Sheeran,3965,2017-12-07,bo,SA,44.0
Shape of You,Ed Sheeran,3868,2017-12-08,bo,SA,44.0
Shape of You,Ed Sheeran,3380,2017-12-09,bo,SA,44.0
Shape of You,Ed Sheeran,3045,2017-12-10,bo,SA,44.0
Shape of You,Ed Sheeran,3748,2017-12-11,bo,SA,42.0
Shape of You,Ed Sheeran,3962,2017-12-12,bo,SA,42.0
Shape of You,Ed Sheeran,3956,2017-12-13,bo,SA,42.0
Shape of You,Ed Sheeran,4052,2017-12-14,bo,SA,43.0
Shape of You,Ed Sheeran,3906,2017-12-15,bo,SA,44.0
Shape of You,Ed Sheeran,3478,2017-12-16,bo,SA,44.0
Shape of You,Ed Sheeran,3139,2017-12-17,bo,SA,44.0
Shape of You,Ed Sheeran,3579,2017-12-18,bo,SA,43.0
Shape of You,Ed Sheeran,3626,2017-12-19,bo,SA,44.0
Shape of You,Ed Sheeran,3694,2017-12-20,bo,SA,43.0
Shape of You,Ed Sheeran,3658,2017-12-21,bo,SA,44.0
Shape of You,Ed Sheeran,3498,2017-12-22,bo,SA,44.0
Shape of You,Ed Sheeran,3004,2017-12-23,bo,SA,44.0
Shape of You,Ed Sheeran,2934,2017-12-24,bo,SA,43.0
Shape of You,Ed Sheeran,2564,2017-12-25,bo,SA,44.0
Shape of You,Ed Sheeran,3067,2017-12-26,bo,SA,43.0
Shape of You,Ed Sheeran,3399,2017-12-27,bo,SA,43.0
Shape of You,Ed Sheeran,3459,2017-12-28,bo,SA,44.0
Shape of You,Ed Sheeran,3519,2017-12-29,bo,SA,44.0
Shape of You,Ed Sheeran,3385,2017-12-30,bo,SA,44.0
Shape of You,Ed Sheeran,3616,2017-12-31,bo,SA,45.0
Shape of You,Ed Sheeran,3318,2018-01-01,bo,SA,43.0
Shape of You,Ed Sheeran,2990,2018-01-02,bo,SA,44.0
Shape of You,Ed Sheeran,3283,2018-01-03,bo,SA,44.0
Shape of You,Ed Sheeran,3350,2018-01-04,bo,SA,44.0
Shape of You,Ed Sheeran,3457,2018-01-05,bo,SA,44.0
Shape of You,Ed Sheeran,2981,2018-01-06,bo,SA,44.0
Shape of You,Ed Sheeran,2626,2018-01-07,bo,SA,44.0
Shape of You,Ed Sheeran,3195,2018-01-08,bo,SA,44.0
Shape of You,Ed Sheeran,3239,2018-01-09,bo,SA,44.0
Shape of You,Ed Sheeran,89140,2017-01-06,pl,EU,19.0
Shape of You,Ed Sheeran,92725,2017-01-07,pl,EU,19.0
Shape of You,Ed Sheeran,99639,2017-01-08,pl,EU,19.0
Shape of You,Ed Sheeran,97053,2017-01-09,pl,EU,19.0
Shape of You,Ed Sheeran,94699,2017-01-10,pl,EU,19.0
Shape of You,Ed Sheeran,88351,2017-01-11,pl,EU,19.0
Shape of You,Ed Sheeran,89306,2017-01-12,pl,EU,19.0
Shape of You,Ed Sheeran,93789,2017-01-13,pl,EU,19.0
Shape of You,Ed Sheeran,95954,2017-01-14,pl,EU,19.0
Shape of You,Ed Sheeran,86755,2017-01-15,pl,EU,19.0
Shape of You,Ed Sheeran,90013,2017-01-16,pl,EU,18.0
Shape of You,Ed Sheeran,86415,2017-01-17,pl,EU,18.0
Shape of You,Ed Sheeran,85170,2017-01-18,pl,EU,19.0
Shape of You,Ed Sheeran,85313,2017-01-19,pl,EU,19.0
Shape of You,Ed Sheeran,91789,2017-01-20,pl,EU,18.0
Shape of You,Ed Sheeran,89576,2017-01-21,pl,EU,18.0
Shape of You,Ed Sheeran,89686,2017-01-22,pl,EU,18.0
Shape of You,Ed Sheeran,90681,2017-01-23,pl,EU,18.0
Shape of You,Ed Sheeran,89661,2017-01-24,pl,EU,19.0
Shape of You,Ed Sheeran,90536,2017-01-25,pl,EU,19.0
Shape of You,Ed Sheeran,89695,2017-01-26,pl,EU,19.0
Shape of You,Ed Sheeran,94317,2017-01-27,pl,EU,19.0
Shape of You,Ed Sheeran,91610,2017-01-28,pl,EU,19.0
Shape of You,Ed Sheeran,87005,2017-01-29,pl,EU,19.0
Shape of You,Ed Sheeran,92243,2017-01-30,pl,EU,19.0
Shape of You,Ed Sheeran,92916,2017-01-31,pl,EU,19.0
Shape of You,Ed Sheeran,92227,2017-02-01,pl,EU,19.0
Shape of You,Ed Sheeran,92098,2017-02-02,pl,EU,19.0
Shape of You,Ed Sheeran,96392,2017-02-03,pl,EU,19.0
Shape of You,Ed Sheeran,94182,2017-02-04,pl,EU,19.0
Shape of You,Ed Sheeran,90766,2017-02-05,pl,EU,18.0
Shape of You,Ed Sheeran,92225,2017-02-06,pl,EU,19.0
Shape of You,Ed Sheeran,89161,2017-02-07,pl,EU,20.0
Shape of You,Ed Sheeran,85872,2017-02-08,pl,EU,21.0
Shape of You,Ed Sheeran,86998,2017-02-09,pl,EU,21.0
Shape of You,Ed Sheeran,90290,2017-02-10,pl,EU,20.0
Shape of You,Ed Sheeran,93702,2017-02-11,pl,EU,19.0
Shape of You,Ed Sheeran,86318,2017-02-12,pl,EU,18.0
Shape of You,Ed Sheeran,83735,2017-02-13,pl,EU,21.0
Shape of You,Ed Sheeran,83447,2017-02-14,pl,EU,21.0
Shape of You,Ed Sheeran,82842,2017-02-15,pl,EU,21.0
Shape of You,Ed Sheeran,81868,2017-02-16,pl,EU,21.0
Shape of You,Ed Sheeran,86818,2017-02-17,pl,EU,21.0
Shape of You,Ed Sheeran,92226,2017-02-18,pl,EU,19.0
Shape of You,Ed Sheeran,83979,2017-02-19,pl,EU,20.0
Shape of You,Ed Sheeran,83359,2017-02-20,pl,EU,21.0
Shape of You,Ed Sheeran,83334,2017-02-21,pl,EU,21.0
Shape of You,Ed Sheeran,81053,2017-02-22,pl,EU,21.0
Shape of You,Ed Sheeran,85484,2017-02-23,pl,EU,19.0
Shape of You,Ed Sheeran,85603,2017-02-24,pl,EU,21.0
Shape of You,Ed Sheeran,90938,2017-02-25,pl,EU,20.0
Shape of You,Ed Sheeran,78876,2017-02-26,pl,EU,20.0
Shape of You,Ed Sheeran,78670,2017-02-27,pl,EU,21.0
Shape of You,Ed Sheeran,78454,2017-02-28,pl,EU,22.0
Shape of You,Ed Sheeran,77999,2017-03-01,pl,EU,22.0
Shape of You,Ed Sheeran,80681,2017-03-02,pl,EU,22.0
Shape of You,Ed Sheeran,114206,2017-03-03,pl,EU,20.0
Shape of You,Ed Sheeran,113369,2017-03-04,pl,EU,19.0
Shape of You,Ed Sheeran,103094,2017-03-05,pl,EU,20.0
Shape of You,Ed Sheeran,101081,2017-03-06,pl,EU,19.0
Shape of You,Ed Sheeran,94890,2017-03-07,pl,EU,20.0
Shape of You,Ed Sheeran,94041,2017-03-08,pl,EU,20.0
Shape of You,Ed Sheeran,96597,2017-03-09,pl,EU,20.0
Shape of You,Ed Sheeran,94121,2017-03-10,pl,EU,20.0
Shape of You,Ed Sheeran,99431,2017-03-11,pl,EU,20.0
Shape of You,Ed Sheeran,86268,2017-03-12,pl,EU,20.0
Shape of You,Ed Sheeran,82952,2017-03-13,pl,EU,21.0
Shape of You,Ed Sheeran,81341,2017-03-14,pl,EU,21.0
Shape of You,Ed Sheeran,81399,2017-03-15,pl,EU,22.0
Shape of You,Ed Sheeran,82924,2017-03-16,pl,EU,21.0
Shape of You,Ed Sheeran,81484,2017-03-17,pl,EU,22.0
Shape of You,Ed Sheeran,89853,2017-03-18,pl,EU,20.0
Shape of You,Ed Sheeran,80102,2017-03-19,pl,EU,20.0
Shape of You,Ed Sheeran,74845,2017-03-20,pl,EU,22.0
Shape of You,Ed Sheeran,75202,2017-03-21,pl,EU,22.0
Shape of You,Ed Sheeran,73765,2017-03-22,pl,EU,22.0
Shape of You,Ed Sheeran,75072,2017-03-23,pl,EU,21.0
Shape of You,Ed Sheeran,75997,2017-03-24,pl,EU,22.0
Shape of You,Ed Sheeran,80368,2017-03-25,pl,EU,22.0
Shape of You,Ed Sheeran,68734,2017-03-26,pl,EU,21.0
Shape of You,Ed Sheeran,69296,2017-03-27,pl,EU,22.0
Shape of You,Ed Sheeran,68032,2017-03-28,pl,EU,22.0
Shape of You,Ed Sheeran,69116,2017-03-29,pl,EU,22.0
Shape of You,Ed Sheeran,69010,2017-03-30,pl,EU,21.0
Shape of You,Ed Sheeran,74653,2017-03-31,pl,EU,21.0
Shape of You,Ed Sheeran,73781,2017-04-01,pl,EU,21.0
Shape of You,Ed Sheeran,63334,2017-04-02,pl,EU,21.0
Shape of You,Ed Sheeran,60197,2017-04-03,pl,EU,23.0
Shape of You,Ed Sheeran,60150,2017-04-04,pl,EU,24.0
Shape of You,Ed Sheeran,60823,2017-04-05,pl,EU,23.0
Shape of You,Ed Sheeran,60777,2017-04-06,pl,EU,23.0
Shape of You,Ed Sheeran,64288,2017-04-07,pl,EU,22.0
Shape of You,Ed Sheeran,69783,2017-04-08,pl,EU,21.0
Shape of You,Ed Sheeran,58449,2017-04-09,pl,EU,22.0
Shape of You,Ed Sheeran,57421,2017-04-10,pl,EU,24.0
Shape of You,Ed Sheeran,56551,2017-04-11,pl,EU,23.0
Shape of You,Ed Sheeran,59247,2017-04-12,pl,EU,23.0
Shape of You,Ed Sheeran,69623,2017-04-13,pl,EU,21.0
Shape of You,Ed Sheeran,62890,2017-04-14,pl,EU,22.0
Shape of You,Ed Sheeran,55710,2017-04-15,pl,EU,23.0
Shape of You,Ed Sheeran,43101,2017-04-16,pl,EU,26.0
Shape of You,Ed Sheeran,47396,2017-04-17,pl,EU,26.0
Shape of You,Ed Sheeran,56094,2017-04-18,pl,EU,23.0
Shape of You,Ed Sheeran,52630,2017-04-19,pl,EU,24.0
Shape of You,Ed Sheeran,53429,2017-04-20,pl,EU,24.0
Shape of You,Ed Sheeran,55364,2017-04-21,pl,EU,25.0
Shape of You,Ed Sheeran,56621,2017-04-22,pl,EU,24.0
Shape of You,Ed Sheeran,47360,2017-04-23,pl,EU,25.0
Shape of You,Ed Sheeran,48625,2017-04-24,pl,EU,25.0
Shape of You,Ed Sheeran,49720,2017-04-25,pl,EU,25.0
Shape of You,Ed Sheeran,49162,2017-04-26,pl,EU,25.0
Shape of You,Ed Sheeran,50820,2017-04-27,pl,EU,25.0
Shape of You,Ed Sheeran,53685,2017-04-28,pl,EU,25.0
Shape of You,Ed Sheeran,56188,2017-04-29,pl,EU,23.0
Shape of You,Ed Sheeran,48353,2017-04-30,pl,EU,24.0
Shape of You,Ed Sheeran,47980,2017-05-01,pl,EU,24.0
Shape of You,Ed Sheeran,47298,2017-05-02,pl,EU,24.0
Shape of You,Ed Sheeran,43874,2017-05-03,pl,EU,26.0
Shape of You,Ed Sheeran,45763,2017-05-04,pl,EU,26.0
Shape of You,Ed Sheeran,49068,2017-05-05,pl,EU,25.0
Shape of You,Ed Sheeran,50229,2017-05-06,pl,EU,24.0
Shape of You,Ed Sheeran,44631,2017-05-07,pl,EU,24.0
Shape of You,Ed Sheeran,45020,2017-05-08,pl,EU,24.0
Shape of You,Ed Sheeran,44837,2017-05-09,pl,EU,24.0
Shape of You,Ed Sheeran,43710,2017-05-10,pl,EU,24.0
Shape of You,Ed Sheeran,44499,2017-05-11,pl,EU,24.0
Shape of You,Ed Sheeran,47420,2017-05-12,pl,EU,25.0
Shape of You,Ed Sheeran,49011,2017-05-13,pl,EU,24.0
Shape of You,Ed Sheeran,41712,2017-05-14,pl,EU,24.0
Shape of You,Ed Sheeran,42335,2017-05-15,pl,EU,24.0
Shape of You,Ed Sheeran,44233,2017-05-16,pl,EU,24.0
Shape of You,Ed Sheeran,44392,2017-05-17,pl,EU,24.0
Shape of You,Ed Sheeran,44488,2017-05-18,pl,EU,24.0
Shape of You,Ed Sheeran,47697,2017-05-19,pl,EU,24.0
Shape of You,Ed Sheeran,48388,2017-05-20,pl,EU,23.0
Shape of You,Ed Sheeran,38714,2017-05-21,pl,EU,24.0
Shape of You,Ed Sheeran,39454,2017-05-22,pl,EU,24.0
Shape of You,Ed Sheeran,39210,2017-05-23,pl,EU,24.0
Shape of You,Ed Sheeran,37609,2017-05-24,pl,EU,25.0
Shape of You,Ed Sheeran,39140,2017-05-25,pl,EU,25.0
Shape of You,Ed Sheeran,42574,2017-05-26,pl,EU,25.0
Shape of You,Ed Sheeran,44534,2017-05-27,pl,EU,23.0
Shape of You,Ed Sheeran,37575,2017-05-28,pl,EU,24.0
Shape of You,Ed Sheeran,37737,2017-05-29,pl,EU,25.0
Shape of You,Ed Sheeran,39221,2017-06-01,pl,EU,24.0
Shape of You,Ed Sheeran,40966,2017-06-03,pl,EU,24.0
Shape of You,Ed Sheeran,34138,2017-06-04,pl,EU,25.0
Shape of You,Ed Sheeran,35888,2017-06-05,pl,EU,24.0
Shape of You,Ed Sheeran,37077,2017-06-06,pl,EU,24.0
Shape of You,Ed Sheeran,38409,2017-06-07,pl,EU,24.0
Shape of You,Ed Sheeran,38877,2017-06-08,pl,EU,24.0
Shape of You,Ed Sheeran,41754,2017-06-09,pl,EU,24.0
Shape of You,Ed Sheeran,39336,2017-06-10,pl,EU,23.0
Shape of You,Ed Sheeran,35980,2017-06-11,pl,EU,24.0
Shape of You,Ed Sheeran,35802,2017-06-12,pl,EU,24.0
Shape of You,Ed Sheeran,37834,2017-06-13,pl,EU,24.0
Shape of You,Ed Sheeran,40285,2017-06-14,pl,EU,24.0
Shape of You,Ed Sheeran,39350,2017-06-15,pl,EU,24.0
Shape of You,Ed Sheeran,39250,2017-06-16,pl,EU,24.0
Shape of You,Ed Sheeran,37759,2017-06-17,pl,EU,23.0
Shape of You,Ed Sheeran,34634,2017-06-18,pl,EU,23.0
Shape of You,Ed Sheeran,35680,2017-06-19,pl,EU,23.0
Shape of You,Ed Sheeran,38260,2017-06-20,pl,EU,24.0
Shape of You,Ed Sheeran,38114,2017-06-21,pl,EU,24.0
Shape of You,Ed Sheeran,38048,2017-06-22,pl,EU,24.0
Shape of You,Ed Sheeran,38199,2017-06-23,pl,EU,24.0
Shape of You,Ed Sheeran,37999,2017-06-24,pl,EU,23.0
Shape of You,Ed Sheeran,34178,2017-06-25,pl,EU,23.0
Shape of You,Ed Sheeran,36396,2017-06-26,pl,EU,22.0
Shape of You,Ed Sheeran,37372,2017-06-27,pl,EU,23.0
Shape of You,Ed Sheeran,37788,2017-06-28,pl,EU,23.0
Shape of You,Ed Sheeran,37124,2017-06-29,pl,EU,23.0
Shape of You,Ed Sheeran,38135,2017-06-30,pl,EU,23.0
Shape of You,Ed Sheeran,36389,2017-07-01,pl,EU,23.0
Shape of You,Ed Sheeran,32337,2017-07-02,pl,EU,23.0
Shape of You,Ed Sheeran,35389,2017-07-03,pl,EU,23.0
Shape of You,Ed Sheeran,35910,2017-07-04,pl,EU,23.0
Shape of You,Ed Sheeran,36536,2017-07-05,pl,EU,23.0
Shape of You,Ed Sheeran,37277,2017-07-06,pl,EU,23.0
Shape of You,Ed Sheeran,38371,2017-07-07,pl,EU,23.0
Shape of You,Ed Sheeran,39253,2017-07-08,pl,EU,23.0
Shape of You,Ed Sheeran,34665,2017-07-09,pl,EU,23.0
Shape of You,Ed Sheeran,36872,2017-07-10,pl,EU,23.0
Shape of You,Ed Sheeran,37015,2017-07-11,pl,EU,23.0
Shape of You,Ed Sheeran,36552,2017-07-12,pl,EU,23.0
Shape of You,Ed Sheeran,35848,2017-07-13,pl,EU,23.0
Shape of You,Ed Sheeran,37077,2017-07-14,pl,EU,23.0
Shape of You,Ed Sheeran,34828,2017-07-15,pl,EU,23.0
Shape of You,Ed Sheeran,30598,2017-07-16,pl,EU,24.0
Shape of You,Ed Sheeran,34638,2017-07-17,pl,EU,23.0
Shape of You,Ed Sheeran,35008,2017-07-18,pl,EU,24.0
Shape of You,Ed Sheeran,33720,2017-07-19,pl,EU,24.0
Shape of You,Ed Sheeran,33423,2017-07-20,pl,EU,24.0
Shape of You,Ed Sheeran,33940,2017-07-21,pl,EU,23.0
Shape of You,Ed Sheeran,33079,2017-07-22,pl,EU,23.0
Shape of You,Ed Sheeran,29215,2017-07-23,pl,EU,24.0
Shape of You,Ed Sheeran,31625,2017-07-24,pl,EU,24.0
Shape of You,Ed Sheeran,32195,2017-07-25,pl,EU,24.0
Shape of You,Ed Sheeran,32552,2017-07-26,pl,EU,23.0
Shape of You,Ed Sheeran,33071,2017-07-27,pl,EU,24.0
Shape of You,Ed Sheeran,33904,2017-07-28,pl,EU,23.0
Shape of You,Ed Sheeran,32860,2017-07-29,pl,EU,23.0
Shape of You,Ed Sheeran,30221,2017-07-30,pl,EU,23.0
Shape of You,Ed Sheeran,29983,2017-07-31,pl,EU,24.0
Shape of You,Ed Sheeran,29518,2017-08-01,pl,EU,24.0
Shape of You,Ed Sheeran,28917,2017-08-02,pl,EU,24.0
Shape of You,Ed Sheeran,29088,2017-08-03,pl,EU,24.0
Shape of You,Ed Sheeran,29914,2017-08-04,pl,EU,24.0
Shape of You,Ed Sheeran,29312,2017-08-05,pl,EU,24.0
Shape of You,Ed Sheeran,25835,2017-08-06,pl,EU,24.0
Shape of You,Ed Sheeran,28322,2017-08-07,pl,EU,24.0
Shape of You,Ed Sheeran,29431,2017-08-08,pl,EU,24.0
Shape of You,Ed Sheeran,29726,2017-08-09,pl,EU,23.0
Shape of You,Ed Sheeran,28387,2017-08-10,pl,EU,24.0
Shape of You,Ed Sheeran,29746,2017-08-11,pl,EU,23.0
Shape of You,Ed Sheeran,28144,2017-08-12,pl,EU,23.0
Shape of You,Ed Sheeran,26137,2017-08-13,pl,EU,24.0
Shape of You,Ed Sheeran,28148,2017-08-14,pl,EU,24.0
Shape of You,Ed Sheeran,26393,2017-08-15,pl,EU,24.0
Shape of You,Ed Sheeran,27723,2017-08-16,pl,EU,24.0
Shape of You,Ed Sheeran,27949,2017-08-17,pl,EU,24.0
Shape of You,Ed Sheeran,28619,2017-08-18,pl,EU,24.0
Shape of You,Ed Sheeran,27169,2017-08-19,pl,EU,24.0
Shape of You,Ed Sheeran,25715,2017-08-20,pl,EU,24.0
Shape of You,Ed Sheeran,27471,2017-08-21,pl,EU,24.0
Shape of You,Ed Sheeran,28066,2017-08-22,pl,EU,24.0
Shape of You,Ed Sheeran,27313,2017-08-23,pl,EU,24.0
Shape of You,Ed Sheeran,27552,2017-08-24,pl,EU,24.0
Shape of You,Ed Sheeran,28458,2017-08-25,pl,EU,24.0
Shape of You,Ed Sheeran,26379,2017-08-26,pl,EU,23.0
Shape of You,Ed Sheeran,23714,2017-08-27,pl,EU,24.0
Shape of You,Ed Sheeran,26286,2017-08-28,pl,EU,24.0
Shape of You,Ed Sheeran,27690,2017-08-29,pl,EU,24.0
Shape of You,Ed Sheeran,26548,2017-08-30,pl,EU,24.0
Shape of You,Ed Sheeran,26494,2017-08-31,pl,EU,24.0
Shape of You,Ed Sheeran,26824,2017-09-01,pl,EU,23.0
Shape of You,Ed Sheeran,26188,2017-09-02,pl,EU,23.0
Shape of You,Ed Sheeran,23507,2017-09-03,pl,EU,24.0
Shape of You,Ed Sheeran,23959,2017-09-04,pl,EU,24.0
Shape of You,Ed Sheeran,23210,2017-09-05,pl,EU,24.0
Shape of You,Ed Sheeran,22781,2017-09-06,pl,EU,24.0
Shape of You,Ed Sheeran,22949,2017-09-07,pl,EU,24.0
Shape of You,Ed Sheeran,24465,2017-09-08,pl,EU,24.0
Shape of You,Ed Sheeran,25266,2017-09-09,pl,EU,23.0
Shape of You,Ed Sheeran,21947,2017-09-10,pl,EU,25.0
Shape of You,Ed Sheeran,21777,2017-09-11,pl,EU,24.0
Shape of You,Ed Sheeran,22505,2017-09-12,pl,EU,24.0
Shape of You,Ed Sheeran,22724,2017-09-13,pl,EU,24.0
Shape of You,Ed Sheeran,23118,2017-09-14,pl,EU,24.0
Shape of You,Ed Sheeran,24624,2017-09-15,pl,EU,24.0
Shape of You,Ed Sheeran,25353,2017-09-16,pl,EU,23.0
Shape of You,Ed Sheeran,22396,2017-09-17,pl,EU,25.0
Shape of You,Ed Sheeran,22310,2017-09-18,pl,EU,25.0
Shape of You,Ed Sheeran,23065,2017-09-19,pl,EU,24.0
Shape of You,Ed Sheeran,22679,2017-09-20,pl,EU,24.0
Shape of You,Ed Sheeran,23214,2017-09-21,pl,EU,24.0
Shape of You,Ed Sheeran,24822,2017-09-22,pl,EU,24.0
Shape of You,Ed Sheeran,25795,2017-09-23,pl,EU,23.0
Shape of You,Ed Sheeran,22651,2017-09-24,pl,EU,25.0
Shape of You,Ed Sheeran,22246,2017-09-25,pl,EU,24.0
Shape of You,Ed Sheeran,23219,2017-09-26,pl,EU,24.0
Shape of You,Ed Sheeran,22943,2017-09-27,pl,EU,24.0
Shape of You,Ed Sheeran,22708,2017-09-28,pl,EU,24.0
Shape of You,Ed Sheeran,24328,2017-09-29,pl,EU,24.0
Shape of You,Ed Sheeran,25399,2017-09-30,pl,EU,23.0
Shape of You,Ed Sheeran,22356,2017-10-01,pl,EU,25.0
Shape of You,Ed Sheeran,21730,2017-10-02,pl,EU,24.0
Shape of You,Ed Sheeran,22703,2017-10-03,pl,EU,24.0
Shape of You,Ed Sheeran,22295,2017-10-04,pl,EU,24.0
Shape of You,Ed Sheeran,21781,2017-10-05,pl,EU,24.0
Shape of You,Ed Sheeran,23876,2017-10-06,pl,EU,23.0
Shape of You,Ed Sheeran,25462,2017-10-07,pl,EU,23.0
Shape of You,Ed Sheeran,21861,2017-10-08,pl,EU,23.0
Shape of You,Ed Sheeran,21479,2017-10-09,pl,EU,25.0
Shape of You,Ed Sheeran,22589,2017-10-10,pl,EU,24.0
Shape of You,Ed Sheeran,21634,2017-10-11,pl,EU,24.0
Shape of You,Ed Sheeran,22203,2017-10-12,pl,EU,23.0
Shape of You,Ed Sheeran,24577,2017-10-13,pl,EU,23.0
Shape of You,Ed Sheeran,25385,2017-10-14,pl,EU,23.0
Shape of You,Ed Sheeran,21912,2017-10-15,pl,EU,24.0
Shape of You,Ed Sheeran,22141,2017-10-16,pl,EU,25.0
Shape of You,Ed Sheeran,21817,2017-10-17,pl,EU,25.0
Shape of You,Ed Sheeran,22130,2017-10-18,pl,EU,24.0
Shape of You,Ed Sheeran,22667,2017-10-19,pl,EU,24.0
Shape of You,Ed Sheeran,24483,2017-10-20,pl,EU,23.0
Shape of You,Ed Sheeran,24819,2017-10-21,pl,EU,23.0
Shape of You,Ed Sheeran,21458,2017-10-22,pl,EU,24.0
Shape of You,Ed Sheeran,21581,2017-10-23,pl,EU,25.0
Shape of You,Ed Sheeran,22490,2017-10-24,pl,EU,24.0
Shape of You,Ed Sheeran,22474,2017-10-25,pl,EU,24.0
Shape of You,Ed Sheeran,23209,2017-10-26,pl,EU,23.0
Shape of You,Ed Sheeran,24925,2017-10-27,pl,EU,23.0
Shape of You,Ed Sheeran,26312,2017-10-28,pl,EU,23.0
Shape of You,Ed Sheeran,22752,2017-10-29,pl,EU,22.0
Shape of You,Ed Sheeran,22342,2017-10-30,pl,EU,24.0
Shape of You,Ed Sheeran,23588,2017-10-31,pl,EU,23.0
Shape of You,Ed Sheeran,20532,2017-11-01,pl,EU,25.0
Shape of You,Ed Sheeran,23565,2017-11-02,pl,EU,23.0
Shape of You,Ed Sheeran,24733,2017-11-03,pl,EU,24.0
Shape of You,Ed Sheeran,26977,2017-11-04,pl,EU,22.0
Shape of You,Ed Sheeran,23154,2017-11-05,pl,EU,23.0
Shape of You,Ed Sheeran,22218,2017-11-06,pl,EU,25.0
Shape of You,Ed Sheeran,22692,2017-11-07,pl,EU,23.0
Shape of You,Ed Sheeran,23011,2017-11-08,pl,EU,23.0
Shape of You,Ed Sheeran,24038,2017-11-09,pl,EU,23.0
Shape of You,Ed Sheeran,25783,2017-11-10,pl,EU,23.0
Shape of You,Ed Sheeran,28572,2017-11-11,pl,EU,20.0
Shape of You,Ed Sheeran,24202,2017-11-12,pl,EU,24.0
Shape of You,Ed Sheeran,22342,2017-11-13,pl,EU,25.0
Shape of You,Ed Sheeran,23815,2017-11-14,pl,EU,24.0
Shape of You,Ed Sheeran,24467,2017-11-15,pl,EU,24.0
Shape of You,Ed Sheeran,24705,2017-11-16,pl,EU,24.0
Shape of You,Ed Sheeran,25846,2017-11-17,pl,EU,23.0
